"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","PPI","DOMESTIC","IDX2015","M","2011-01",98.65053,
"AUT","PPI","DOMESTIC","IDX2015","M","2011-02",99.12756,
"AUT","PPI","DOMESTIC","IDX2015","M","2011-03",99.98622,
"AUT","PPI","DOMESTIC","IDX2015","M","2011-04",100.3678,
"AUT","PPI","DOMESTIC","IDX2015","M","2011-05",100.3678,
"AUT","PPI","DOMESTIC","IDX2015","M","2011-06",100.4633,
"AUT","PPI","DOMESTIC","IDX2015","M","2011-07",100.4633,
"AUT","PPI","DOMESTIC","IDX2015","M","2011-08",100.3678,
"AUT","PPI","DOMESTIC","IDX2015","M","2011-09",100.4633,
"AUT","PPI","DOMESTIC","IDX2015","M","2011-10",100.5587,
"AUT","PPI","DOMESTIC","IDX2015","M","2011-11",100.5587,
"AUT","PPI","DOMESTIC","IDX2015","M","2011-12",100.6541,
"AUT","PPI","DOMESTIC","IDX2015","M","2012-01",100.8449,
"AUT","PPI","DOMESTIC","IDX2015","M","2012-02",101.0357,
"AUT","PPI","DOMESTIC","IDX2015","M","2012-03",101.6081,
"AUT","PPI","DOMESTIC","IDX2015","M","2012-04",101.9898,
"AUT","PPI","DOMESTIC","IDX2015","M","2012-05",101.8944,
"AUT","PPI","DOMESTIC","IDX2015","M","2012-06",101.5127,
"AUT","PPI","DOMESTIC","IDX2015","M","2012-07",101.3219,
"AUT","PPI","DOMESTIC","IDX2015","M","2012-08",101.8944,
"AUT","PPI","DOMESTIC","IDX2015","M","2012-09",102.276,
"AUT","PPI","DOMESTIC","IDX2015","M","2012-10",102.3714,
"AUT","PPI","DOMESTIC","IDX2015","M","2012-11",101.9898,
"AUT","PPI","DOMESTIC","IDX2015","M","2012-12",101.7035,
"AUT","PPI","DOMESTIC","IDX2015","M","2013-01",101.799,
"AUT","PPI","DOMESTIC","IDX2015","M","2013-02",101.9898,
"AUT","PPI","DOMESTIC","IDX2015","M","2013-03",101.9898,
"AUT","PPI","DOMESTIC","IDX2015","M","2013-04",101.9898,
"AUT","PPI","DOMESTIC","IDX2015","M","2013-05",101.8944,
"AUT","PPI","DOMESTIC","IDX2015","M","2013-06",101.799,
"AUT","PPI","DOMESTIC","IDX2015","M","2013-07",101.7035,
"AUT","PPI","DOMESTIC","IDX2015","M","2013-08",101.799,
"AUT","PPI","DOMESTIC","IDX2015","M","2013-09",101.8944,
"AUT","PPI","DOMESTIC","IDX2015","M","2013-10",101.7035,
"AUT","PPI","DOMESTIC","IDX2015","M","2013-11",101.5127,
"AUT","PPI","DOMESTIC","IDX2015","M","2013-12",101.6081,
"AUT","PPI","DOMESTIC","IDX2015","M","2014-01",101.7035,
"AUT","PPI","DOMESTIC","IDX2015","M","2014-02",101.6081,
"AUT","PPI","DOMESTIC","IDX2015","M","2014-03",101.4173,
"AUT","PPI","DOMESTIC","IDX2015","M","2014-04",101.6081,
"AUT","PPI","DOMESTIC","IDX2015","M","2014-05",101.5127,
"AUT","PPI","DOMESTIC","IDX2015","M","2014-06",101.7035,
"AUT","PPI","DOMESTIC","IDX2015","M","2014-07",101.6081,
"AUT","PPI","DOMESTIC","IDX2015","M","2014-08",101.5127,
"AUT","PPI","DOMESTIC","IDX2015","M","2014-09",101.4173,
"AUT","PPI","DOMESTIC","IDX2015","M","2014-10",101.2265,
"AUT","PPI","DOMESTIC","IDX2015","M","2014-11",100.9403,
"AUT","PPI","DOMESTIC","IDX2015","M","2014-12",100.3678,
"AUT","PPI","DOMESTIC","IDX2015","M","2015-01",99.7,
"AUT","PPI","DOMESTIC","IDX2015","M","2015-02",100.2,
"AUT","PPI","DOMESTIC","IDX2015","M","2015-03",100.5,
"AUT","PPI","DOMESTIC","IDX2015","M","2015-04",100.6,
"AUT","PPI","DOMESTIC","IDX2015","M","2015-05",100.8,
"AUT","PPI","DOMESTIC","IDX2015","M","2015-06",100.8,
"AUT","PPI","DOMESTIC","IDX2015","M","2015-07",100.3,
"AUT","PPI","DOMESTIC","IDX2015","M","2015-08",100,
"AUT","PPI","DOMESTIC","IDX2015","M","2015-09",99.8,
"AUT","PPI","DOMESTIC","IDX2015","M","2015-10",99.3,
"AUT","PPI","DOMESTIC","IDX2015","M","2015-11",99.2,
"AUT","PPI","DOMESTIC","IDX2015","M","2015-12",98.8,
"AUT","PPI","DOMESTIC","IDX2015","M","2016-01",98.2,
"AUT","PPI","DOMESTIC","IDX2015","M","2016-02",97.5,
"AUT","PPI","DOMESTIC","IDX2015","M","2016-03",97.8,
"AUT","PPI","DOMESTIC","IDX2015","M","2016-04",98.2,
"AUT","PPI","DOMESTIC","IDX2015","M","2016-05",98.5,
"AUT","PPI","DOMESTIC","IDX2015","M","2016-06",98.9,
"AUT","PPI","DOMESTIC","IDX2015","M","2016-07",98.8,
"AUT","PPI","DOMESTIC","IDX2015","M","2016-08",98.9,
"AUT","PPI","DOMESTIC","IDX2015","M","2016-09",99,
"AUT","PPI","DOMESTIC","IDX2015","M","2016-10",99.4,
"AUT","PPI","DOMESTIC","IDX2015","M","2016-11",99.5,
"AUT","PPI","DOMESTIC","IDX2015","M","2016-12",100.1,
"AUT","PPI","DOMESTIC","IDX2015","M","2017-01",100.9,
"AUT","PPI","DOMESTIC","IDX2015","M","2017-02",101.2,
"AUT","PPI","DOMESTIC","IDX2015","M","2017-03",101.4,
"AUT","PPI","DOMESTIC","IDX2015","M","2017-04",101.9,
"AUT","PPI","DOMESTIC","IDX2015","M","2017-05",101.5,
"AUT","PPI","DOMESTIC","IDX2015","M","2017-06",101.6,
"AUT","PPI","DOMESTIC","IDX2015","M","2017-07",101.1,
"AUT","PPI","DOMESTIC","IDX2015","M","2017-08",101.5,
"AUT","PPI","DOMESTIC","IDX2015","M","2017-09",101.7,
"AUT","PPI","DOMESTIC","IDX2015","M","2017-10",102.2,
"AUT","PPI","DOMESTIC","IDX2015","M","2017-11",102.7,
"AUT","PPI","DOMESTIC","IDX2015","M","2017-12",102.6,
"AUT","PPI","DOMESTIC","IDX2015","M","2018-01",103.3,
"AUT","PPI","DOMESTIC","IDX2015","M","2018-02",103.1,
"AUT","PPI","DOMESTIC","IDX2015","M","2018-03",103.3,
"AUT","PPI","DOMESTIC","IDX2015","M","2018-04",103.9,
"AUT","PPI","DOMESTIC","IDX2015","M","2018-05",104.6,
"AUT","PPI","DOMESTIC","IDX2015","M","2018-06",104.8,
"AUT","PPI","DOMESTIC","IDX2015","M","2018-07",105,
"AUT","PPI","DOMESTIC","IDX2015","M","2018-08",105.2,
"AUT","PPI","DOMESTIC","IDX2015","M","2018-09",105.4,
"AUT","PPI","DOMESTIC","IDX2015","M","2018-10",106,
"AUT","PPI","DOMESTIC","IDX2015","M","2018-11",105.6,
"AUT","PPI","DOMESTIC","IDX2015","M","2018-12",104.3,
"AUT","PPI","DOMESTIC","IDX2015","M","2019-01",104.6,
"AUT","PPI","DOMESTIC","IDX2015","M","2019-02",104.8,
"AUT","PPI","DOMESTIC","IDX2015","M","2019-03",105,
"AUT","PPI","DOMESTIC","IDX2015","M","2019-04",105.3,
"AUT","PPI","DOMESTIC","IDX2015","M","2019-05",105.1,
"AUT","PPI","DOMESTIC","IDX2015","M","2019-06",104.9,
"AUT","PPI","DOMESTIC","IDX2015","M","2019-07",105.1,
"AUT","PPI","DOMESTIC","IDX2015","M","2019-08",104.9,
"AUT","PPI","DOMESTIC","IDX2015","M","2019-09",104.8,
"AUT","PPI","DOMESTIC","IDX2015","M","2019-10",104.8,
"AUT","PPI","DOMESTIC","IDX2015","M","2019-11",104.7,
"AUT","PPI","DOMESTIC","IDX2015","M","2019-12",104.8,
"AUT","PPI","DOMESTIC","IDX2015","M","2020-01",104.9,
"AUT","PPI","DOMESTIC","IDX2015","M","2020-02",104.5,
"AUT","PPI","DOMESTIC","IDX2015","M","2020-03",103.7,
"AUT","PPI","DOMESTIC","IDX2015","M","2020-04",102.9,
"AUT","PPI","DOMESTIC","IDX2015","M","2020-05",102.5,
"AUT","PPI","DOMESTIC","IDX2015","M","2020-06",103,
"AUT","PPI","DOMESTIC","IDX2015","M","2020-07",103.2,
"AUT","PPI","DOMESTIC","IDX2015","M","2020-08",103.3,
"AUT","PPI","DOMESTIC","IDX2015","M","2020-09",103,
"AUT","PPI","DOMESTIC","IDX2015","M","2020-10",103.3,
"AUT","PPI","DOMESTIC","IDX2015","M","2020-11",103.4,
"AUT","PPI","DOMESTIC","IDX2015","M","2020-12",103.8,
"AUT","PPI","DOMESTIC","IDX2015","M","2021-01",104.9,
"AUT","PPI","DOMESTIC","IDX2015","M","2021-02",105.8,
"AUT","PPI","DOMESTIC","IDX2015","M","2021-03",106.9,
"AUT","PPI","DOMESTIC","IDX2015","M","2021-04",107.6,
"AUT","PPI","DOMESTIC","IDX2015","M","2021-05",108.6,
"AUT","PPI","DOMESTIC","IDX2015","M","2021-06",109.6,
"AUT","PPI","DOMESTIC","IDX2015","M","2021-07",111.8,
"AUT","PPI","DOMESTIC","IDX2015","M","2021-08",112.3,
"AUT","PPI","DOMESTIC","IDX2015","M","2021-09",112.8,
"AUT","PPI","DOMESTIC","IDX2015","M","2021-10",114.7,
"AUT","PPI","DOMESTIC","IDX2015","M","2021-11",115.7,
"AUT","PPI","DOMESTIC","IDX2015","M","2021-12",115.9,
"AUT","PPI","DOMESTIC","IDX2015","M","2022-01",118.5096,
"AUT","PPI","DOMESTIC","IDX2015","M","2022-02",120.1678,
"AUT","PPI","DOMESTIC","IDX2015","M","2022-03",123.9266,
"AUT","PPI","DOMESTIC","IDX2015","M","2022-04",125.3637,
"AUT","PPI","DOMESTIC","IDX2015","M","2022-05",126.6903,
"AUT","PPI","DOMESTIC","IDX2015","M","2022-06",128.1275,
"BEL","PPI","DOMESTIC","IDX2015","M","2011-01",105.1,
"BEL","PPI","DOMESTIC","IDX2015","M","2011-02",106.2,
"BEL","PPI","DOMESTIC","IDX2015","M","2011-03",107.1,
"BEL","PPI","DOMESTIC","IDX2015","M","2011-04",107.9,
"BEL","PPI","DOMESTIC","IDX2015","M","2011-05",107.7,
"BEL","PPI","DOMESTIC","IDX2015","M","2011-06",107.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2011-07",107.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2011-08",107.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2011-09",107.5,
"BEL","PPI","DOMESTIC","IDX2015","M","2011-10",107.4,
"BEL","PPI","DOMESTIC","IDX2015","M","2011-11",107.4,
"BEL","PPI","DOMESTIC","IDX2015","M","2011-12",107.2,
"BEL","PPI","DOMESTIC","IDX2015","M","2012-01",108.4,
"BEL","PPI","DOMESTIC","IDX2015","M","2012-02",109.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2012-03",110,
"BEL","PPI","DOMESTIC","IDX2015","M","2012-04",110.5,
"BEL","PPI","DOMESTIC","IDX2015","M","2012-05",110.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2012-06",109.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2012-07",109.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2012-08",110.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2012-09",111.2,
"BEL","PPI","DOMESTIC","IDX2015","M","2012-10",111.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2012-11",110.9,
"BEL","PPI","DOMESTIC","IDX2015","M","2012-12",110.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2013-01",110.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2013-02",111.5,
"BEL","PPI","DOMESTIC","IDX2015","M","2013-03",111.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2013-04",109.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2013-05",108.9,
"BEL","PPI","DOMESTIC","IDX2015","M","2013-06",108.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2013-07",109.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2013-08",109.9,
"BEL","PPI","DOMESTIC","IDX2015","M","2013-09",110.7,
"BEL","PPI","DOMESTIC","IDX2015","M","2013-10",109.4,
"BEL","PPI","DOMESTIC","IDX2015","M","2013-11",109.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2013-12",109.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2014-01",109.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2014-02",108.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2014-03",108.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2014-04",108.4,
"BEL","PPI","DOMESTIC","IDX2015","M","2014-05",108.4,
"BEL","PPI","DOMESTIC","IDX2015","M","2014-06",108.7,
"BEL","PPI","DOMESTIC","IDX2015","M","2014-07",108.5,
"BEL","PPI","DOMESTIC","IDX2015","M","2014-08",108.1,
"BEL","PPI","DOMESTIC","IDX2015","M","2014-09",107.5,
"BEL","PPI","DOMESTIC","IDX2015","M","2014-10",106.1,
"BEL","PPI","DOMESTIC","IDX2015","M","2014-11",104.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2014-12",100.9,
"BEL","PPI","DOMESTIC","IDX2015","M","2015-01",98.2,
"BEL","PPI","DOMESTIC","IDX2015","M","2015-02",100,
"BEL","PPI","DOMESTIC","IDX2015","M","2015-03",102.1,
"BEL","PPI","DOMESTIC","IDX2015","M","2015-04",102.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2015-05",103.7,
"BEL","PPI","DOMESTIC","IDX2015","M","2015-06",103,
"BEL","PPI","DOMESTIC","IDX2015","M","2015-07",101.9,
"BEL","PPI","DOMESTIC","IDX2015","M","2015-08",99.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2015-09",98.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2015-10",97.7,
"BEL","PPI","DOMESTIC","IDX2015","M","2015-11",97.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2015-12",95.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2016-01",92.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2016-02",92,
"BEL","PPI","DOMESTIC","IDX2015","M","2016-03",93.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2016-04",94.4,
"BEL","PPI","DOMESTIC","IDX2015","M","2016-05",96.7,
"BEL","PPI","DOMESTIC","IDX2015","M","2016-06",98.2,
"BEL","PPI","DOMESTIC","IDX2015","M","2016-07",98.1,
"BEL","PPI","DOMESTIC","IDX2015","M","2016-08",97.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2016-09",98.7,
"BEL","PPI","DOMESTIC","IDX2015","M","2016-10",100.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2016-11",101,
"BEL","PPI","DOMESTIC","IDX2015","M","2016-12",103.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2017-01",104.7,
"BEL","PPI","DOMESTIC","IDX2015","M","2017-02",105.5,
"BEL","PPI","DOMESTIC","IDX2015","M","2017-03",105,
"BEL","PPI","DOMESTIC","IDX2015","M","2017-04",105.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2017-05",104.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2017-06",103.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2017-07",103.2,
"BEL","PPI","DOMESTIC","IDX2015","M","2017-08",104.5,
"BEL","PPI","DOMESTIC","IDX2015","M","2017-09",105.9,
"BEL","PPI","DOMESTIC","IDX2015","M","2017-10",106.9,
"BEL","PPI","DOMESTIC","IDX2015","M","2017-11",108,
"BEL","PPI","DOMESTIC","IDX2015","M","2017-12",108,
"BEL","PPI","DOMESTIC","IDX2015","M","2018-01",109.1,
"BEL","PPI","DOMESTIC","IDX2015","M","2018-02",108.9,
"BEL","PPI","DOMESTIC","IDX2015","M","2018-03",109,
"BEL","PPI","DOMESTIC","IDX2015","M","2018-04",110,
"BEL","PPI","DOMESTIC","IDX2015","M","2018-05",111.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2018-06",112.4,
"BEL","PPI","DOMESTIC","IDX2015","M","2018-07",112.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2018-08",112.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2018-09",113.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2018-10",114.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2018-11",113.9,
"BEL","PPI","DOMESTIC","IDX2015","M","2018-12",111.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2019-01",111.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2019-02",112.4,
"BEL","PPI","DOMESTIC","IDX2015","M","2019-03",112.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2019-04",113.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2019-05",113.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2019-06",112.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2019-07",112.5,
"BEL","PPI","DOMESTIC","IDX2015","M","2019-08",111.7,
"BEL","PPI","DOMESTIC","IDX2015","M","2019-09",112.4,
"BEL","PPI","DOMESTIC","IDX2015","M","2019-10",112.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2019-11",112.4,
"BEL","PPI","DOMESTIC","IDX2015","M","2019-12",112.9,
"BEL","PPI","DOMESTIC","IDX2015","M","2020-01",113.5,
"BEL","PPI","DOMESTIC","IDX2015","M","2020-02",112.4,
"BEL","PPI","DOMESTIC","IDX2015","M","2020-03",108.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2020-04",105.4,
"BEL","PPI","DOMESTIC","IDX2015","M","2020-05",103.2,
"BEL","PPI","DOMESTIC","IDX2015","M","2020-06",107.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2020-07",109.1,
"BEL","PPI","DOMESTIC","IDX2015","M","2020-08",109.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2020-09",109.2,
"BEL","PPI","DOMESTIC","IDX2015","M","2020-10",109.2,
"BEL","PPI","DOMESTIC","IDX2015","M","2020-11",109.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2020-12",111.1,
"BEL","PPI","DOMESTIC","IDX2015","M","2021-01",112.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2021-02",115.5,
"BEL","PPI","DOMESTIC","IDX2015","M","2021-03",118.2,
"BEL","PPI","DOMESTIC","IDX2015","M","2021-04",119.7,
"BEL","PPI","DOMESTIC","IDX2015","M","2021-05",121.2,
"BEL","PPI","DOMESTIC","IDX2015","M","2021-06",123.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2021-07",125.8,
"BEL","PPI","DOMESTIC","IDX2015","M","2021-08",126.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2021-09",128.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2021-10",134.1,
"BEL","PPI","DOMESTIC","IDX2015","M","2021-11",136.6,
"BEL","PPI","DOMESTIC","IDX2015","M","2021-12",137.1,
"BEL","PPI","DOMESTIC","IDX2015","M","2022-01",140.5,
"BEL","PPI","DOMESTIC","IDX2015","M","2022-02",143.2,
"BEL","PPI","DOMESTIC","IDX2015","M","2022-03",152.1,
"BEL","PPI","DOMESTIC","IDX2015","M","2022-04",155,
"BEL","PPI","DOMESTIC","IDX2015","M","2022-05",157.3,
"BEL","PPI","DOMESTIC","IDX2015","M","2022-06",160.2,
"CZE","PPI","DOMESTIC","IDX2015","M","2011-01",98,
"CZE","PPI","DOMESTIC","IDX2015","M","2011-02",98.5,
"CZE","PPI","DOMESTIC","IDX2015","M","2011-03",99.7,
"CZE","PPI","DOMESTIC","IDX2015","M","2011-04",100.6,
"CZE","PPI","DOMESTIC","IDX2015","M","2011-05",101,
"CZE","PPI","DOMESTIC","IDX2015","M","2011-06",100.9,
"CZE","PPI","DOMESTIC","IDX2015","M","2011-07",100.8,
"CZE","PPI","DOMESTIC","IDX2015","M","2011-08",100.8,
"CZE","PPI","DOMESTIC","IDX2015","M","2011-09",101,
"CZE","PPI","DOMESTIC","IDX2015","M","2011-10",101.1,
"CZE","PPI","DOMESTIC","IDX2015","M","2011-11",101.6,
"CZE","PPI","DOMESTIC","IDX2015","M","2011-12",101.7,
"CZE","PPI","DOMESTIC","IDX2015","M","2012-01",102.4,
"CZE","PPI","DOMESTIC","IDX2015","M","2012-02",102.5,
"CZE","PPI","DOMESTIC","IDX2015","M","2012-03",102.8,
"CZE","PPI","DOMESTIC","IDX2015","M","2012-04",103,
"CZE","PPI","DOMESTIC","IDX2015","M","2012-05",103,
"CZE","PPI","DOMESTIC","IDX2015","M","2012-06",102.5,
"CZE","PPI","DOMESTIC","IDX2015","M","2012-07",102.2,
"CZE","PPI","DOMESTIC","IDX2015","M","2012-08",103,
"CZE","PPI","DOMESTIC","IDX2015","M","2012-09",102.9,
"CZE","PPI","DOMESTIC","IDX2015","M","2012-10",103,
"CZE","PPI","DOMESTIC","IDX2015","M","2012-11",103.3,
"CZE","PPI","DOMESTIC","IDX2015","M","2012-12",103,
"CZE","PPI","DOMESTIC","IDX2015","M","2013-01",103.4,
"CZE","PPI","DOMESTIC","IDX2015","M","2013-02",103.4,
"CZE","PPI","DOMESTIC","IDX2015","M","2013-03",103.3,
"CZE","PPI","DOMESTIC","IDX2015","M","2013-04",102.7,
"CZE","PPI","DOMESTIC","IDX2015","M","2013-05",102.5,
"CZE","PPI","DOMESTIC","IDX2015","M","2013-06",102.5,
"CZE","PPI","DOMESTIC","IDX2015","M","2013-07",102.9,
"CZE","PPI","DOMESTIC","IDX2015","M","2013-08",102.7,
"CZE","PPI","DOMESTIC","IDX2015","M","2013-09",102.9,
"CZE","PPI","DOMESTIC","IDX2015","M","2013-10",102.2,
"CZE","PPI","DOMESTIC","IDX2015","M","2013-11",103.1,
"CZE","PPI","DOMESTIC","IDX2015","M","2013-12",104.3,
"CZE","PPI","DOMESTIC","IDX2015","M","2014-01",104.5,
"CZE","PPI","DOMESTIC","IDX2015","M","2014-02",104.6,
"CZE","PPI","DOMESTIC","IDX2015","M","2014-03",104.3,
"CZE","PPI","DOMESTIC","IDX2015","M","2014-04",104.3,
"CZE","PPI","DOMESTIC","IDX2015","M","2014-05",104.4,
"CZE","PPI","DOMESTIC","IDX2015","M","2014-06",104.4,
"CZE","PPI","DOMESTIC","IDX2015","M","2014-07",104.7,
"CZE","PPI","DOMESTIC","IDX2015","M","2014-08",104.8,
"CZE","PPI","DOMESTIC","IDX2015","M","2014-09",104.4,
"CZE","PPI","DOMESTIC","IDX2015","M","2014-10",103.8,
"CZE","PPI","DOMESTIC","IDX2015","M","2014-11",103,
"CZE","PPI","DOMESTIC","IDX2015","M","2014-12",101.4,
"CZE","PPI","DOMESTIC","IDX2015","M","2015-01",100,
"CZE","PPI","DOMESTIC","IDX2015","M","2015-02",100,
"CZE","PPI","DOMESTIC","IDX2015","M","2015-03",100.6,
"CZE","PPI","DOMESTIC","IDX2015","M","2015-04",101.1,
"CZE","PPI","DOMESTIC","IDX2015","M","2015-05",101.7,
"CZE","PPI","DOMESTIC","IDX2015","M","2015-06",101.5,
"CZE","PPI","DOMESTIC","IDX2015","M","2015-07",100.9,
"CZE","PPI","DOMESTIC","IDX2015","M","2015-08",99.9,
"CZE","PPI","DOMESTIC","IDX2015","M","2015-09",99,
"CZE","PPI","DOMESTIC","IDX2015","M","2015-10",98.7,
"CZE","PPI","DOMESTIC","IDX2015","M","2015-11",98.3,
"CZE","PPI","DOMESTIC","IDX2015","M","2015-12",97.8,
"CZE","PPI","DOMESTIC","IDX2015","M","2016-01",96.7,
"CZE","PPI","DOMESTIC","IDX2015","M","2016-02",95.9,
"CZE","PPI","DOMESTIC","IDX2015","M","2016-03",96,
"CZE","PPI","DOMESTIC","IDX2015","M","2016-04",96.1,
"CZE","PPI","DOMESTIC","IDX2015","M","2016-05",96.6,
"CZE","PPI","DOMESTIC","IDX2015","M","2016-06",97,
"CZE","PPI","DOMESTIC","IDX2015","M","2016-07",96.9,
"CZE","PPI","DOMESTIC","IDX2015","M","2016-08",96.7,
"CZE","PPI","DOMESTIC","IDX2015","M","2016-09",97,
"CZE","PPI","DOMESTIC","IDX2015","M","2016-10",97.6,
"CZE","PPI","DOMESTIC","IDX2015","M","2016-11",97.8,
"CZE","PPI","DOMESTIC","IDX2015","M","2016-12",98.3,
"CZE","PPI","DOMESTIC","IDX2015","M","2017-01",99.2,
"CZE","PPI","DOMESTIC","IDX2015","M","2017-02",99.7,
"CZE","PPI","DOMESTIC","IDX2015","M","2017-03",99.6,
"CZE","PPI","DOMESTIC","IDX2015","M","2017-04",99.9,
"CZE","PPI","DOMESTIC","IDX2015","M","2017-05",99.3,
"CZE","PPI","DOMESTIC","IDX2015","M","2017-06",98.5,
"CZE","PPI","DOMESTIC","IDX2015","M","2017-07",98.3,
"CZE","PPI","DOMESTIC","IDX2015","M","2017-08",98.6,
"CZE","PPI","DOMESTIC","IDX2015","M","2017-09",99,
"CZE","PPI","DOMESTIC","IDX2015","M","2017-10",99,
"CZE","PPI","DOMESTIC","IDX2015","M","2017-11",98.9,
"CZE","PPI","DOMESTIC","IDX2015","M","2017-12",99.2,
"CZE","PPI","DOMESTIC","IDX2015","M","2018-01",99.4,
"CZE","PPI","DOMESTIC","IDX2015","M","2018-02",98.8,
"CZE","PPI","DOMESTIC","IDX2015","M","2018-03",99.1,
"CZE","PPI","DOMESTIC","IDX2015","M","2018-04",99.4,
"CZE","PPI","DOMESTIC","IDX2015","M","2018-05",100.6,
"CZE","PPI","DOMESTIC","IDX2015","M","2018-06",101.3,
"CZE","PPI","DOMESTIC","IDX2015","M","2018-07",101.6,
"CZE","PPI","DOMESTIC","IDX2015","M","2018-08",101.8,
"CZE","PPI","DOMESTIC","IDX2015","M","2018-09",102,
"CZE","PPI","DOMESTIC","IDX2015","M","2018-10",102.8,
"CZE","PPI","DOMESTIC","IDX2015","M","2018-11",102.8,
"CZE","PPI","DOMESTIC","IDX2015","M","2018-12",101.4,
"CZE","PPI","DOMESTIC","IDX2015","M","2019-01",101.3,
"CZE","PPI","DOMESTIC","IDX2015","M","2019-02",101.7,
"CZE","PPI","DOMESTIC","IDX2015","M","2019-03",102.1,
"CZE","PPI","DOMESTIC","IDX2015","M","2019-04",102.9,
"CZE","PPI","DOMESTIC","IDX2015","M","2019-05",103.5,
"CZE","PPI","DOMESTIC","IDX2015","M","2019-06",102.7,
"CZE","PPI","DOMESTIC","IDX2015","M","2019-07",102.5,
"CZE","PPI","DOMESTIC","IDX2015","M","2019-08",102.6,
"CZE","PPI","DOMESTIC","IDX2015","M","2019-09",102.7,
"CZE","PPI","DOMESTIC","IDX2015","M","2019-10",102.4,
"CZE","PPI","DOMESTIC","IDX2015","M","2019-11",102.1,
"CZE","PPI","DOMESTIC","IDX2015","M","2019-12",102.2,
"CZE","PPI","DOMESTIC","IDX2015","M","2020-01",102.5,
"CZE","PPI","DOMESTIC","IDX2015","M","2020-02",101.6,
"CZE","PPI","DOMESTIC","IDX2015","M","2020-03",100.9,
"CZE","PPI","DOMESTIC","IDX2015","M","2020-04",100.3,
"CZE","PPI","DOMESTIC","IDX2015","M","2020-05",100.8,
"CZE","PPI","DOMESTIC","IDX2015","M","2020-06",100.8,
"CZE","PPI","DOMESTIC","IDX2015","M","2020-07",100.9,
"CZE","PPI","DOMESTIC","IDX2015","M","2020-08",100.5,
"CZE","PPI","DOMESTIC","IDX2015","M","2020-09",100.8,
"CZE","PPI","DOMESTIC","IDX2015","M","2020-10",101.3,
"CZE","PPI","DOMESTIC","IDX2015","M","2020-11",100.7,
"CZE","PPI","DOMESTIC","IDX2015","M","2020-12",101,
"CZE","PPI","DOMESTIC","IDX2015","M","2021-01",102.2,
"CZE","PPI","DOMESTIC","IDX2015","M","2021-02",103.2,
"CZE","PPI","DOMESTIC","IDX2015","M","2021-03",105,
